geneId,geneName,bnumber,leftEndPos,rightEndPos,strand
RDBECOLIGNC04212,yfiR,b2603,2741875.0,2742393.0,forward
RDBECOLIGNC04213,ypjD,b2611,2747962.0,2748753.0,forward
RDBECOLIGNC04214,yfjF,b2618,2754008.0,2754298.0,reverse
RDBECOLIGNC04215,ratA,b2619,2754288.0,2754764.0,reverse
RDBECOLIGNC04216,yfjH,b2623,2757644.0,2758600.0,reverse
RDBECOLIGNC04217,yfjI,b2625,2758985.0,2760394.0,forward
RDBECOLIGNC04218,yfjJ,b2626,2760547.0,2761173.0,forward
RDBECOLIGNC04219,abpB,b2627,2761351.0,2763540.0,reverse
RDBECOLIGNC04220,abpA,b2628,2763537.0,2765153.0,reverse
RDBECOLIGNC04221,yfjM,b2629,2765513.0,2765776.0,reverse
RDBECOLIGNC04222,rnlA,b2630,2765918.0,2766991.0,forward
RDBECOLIGNC04223,rnlB,b2631,2766984.0,2767355.0,forward
RDBECOLIGNC04224,yfjP,b2632,2767710.0,2768573.0,forward
RDBECOLIGNC04225,yfjQ,b2633,2768665.0,2769486.0,forward
RDBECOLIGNC04226,yfjR,b2634,2769703.0,2770404.0,forward
RDBECOLIGNC04227,ypjK,b2635,2770445.0,2770681.0,forward
RDBECOLIGNC04228,yfjS,b2636,2770681.0,2771124.0,forward
RDBECOLIGNC04229,yfjT,b2637,2771148.0,2771615.0,forward
RDBECOLIGNC04230,yfjU,b2638,2771840.0,2772154.0,reverse
RDBECOLIGNC04231,yfjV,b2641,2772167.0,2773182.0,reverse
RDBECOLIGNC04232,yfjW,b2642,2773318.0,2775021.0,forward
RDBECOLIGNC04233,lfgA,b2643,2775919.0,2776377.0,forward
RDBECOLIGNC04234,lfgB,b2644,2776386.0,2776868.0,forward
RDBECOLIGNC04235,yfjZ,b2645,2777115.0,2777432.0,forward
RDBECOLIGNC04236,ypjF,b2646,2777453.0,2777782.0,forward
RDBECOLIGNC04237,ypjA,b2647,2778146.0,2782726.0,reverse
RDBECOLIGNC04238,pinH,b2648,2783065.0,2783304.0,reverse
RDBECOLIGNC04239,ypjB,b2649,2783638.0,2784429.0,reverse
RDBECOLIGNC04240,ypjC,b2650,2784529.0,2785011.0,reverse
RDBECOLIGNC04241,b2651,b2651,2785221.0,2785352.0,forward
RDBECOLIGNC04242,ileY,b2652,2785762.0,2785837.0,reverse
RDBECOLIGNC04243,G7388,b2653,2785800.0,2785973.0,reverse
RDBECOLIGNC04244,ygaQ,b4462,2786397.0,2788649.0,forward
RDBECOLIGNC04245,glaH,b2659,2788985.0,2789962.0,forward
RDBECOLIGNC04246,kbp,b2665,2796337.0,2796786.0,reverse
RDBECOLIGNC04247,yqaE,b2666,2796870.0,2797028.0,reverse
RDBECOLIGNC04248,ygaV,b2667,2797211.0,2797510.0,forward
RDBECOLIGNC04249,ygaP,b2668,2797520.0,2798044.0,forward
RDBECOLIGNC04250,alaE,b2670,2799164.0,2799613.0,forward
RDBECOLIGNC04251,ygaM,b2672,2800146.0,2800475.0,forward
RDBECOLIGNC04252,nrdH,b2673,2800723.0,2800968.0,forward
RDBECOLIGNC04253,nrdI,b2674,2800965.0,2801375.0,forward
RDBECOLIGNC04254,ygaY,b2681,2808316.0,2809493.0,forward
RDBECOLIGNC04255,ygaZ,b2682,2809617.0,2810354.0,forward
RDBECOLIGNC04256,ygaH,b2683,2810344.0,2810679.0,forward
RDBECOLIGNC04257,yqaA,b2689,2816512.0,2816940.0,reverse
RDBECOLIGNC04258,yqaB,b2690,2816937.0,2817503.0,reverse
RDBECOLIGNC04259,pncC,b2700,2823849.0,2824346.0,reverse
RDBECOLIGNC04260,mltB,b2701,2824491.0,2825576.0,reverse
RDBECOLIGNC04261,norV,b2710,2832476.0,2833915.0,forward
RDBECOLIGNC04262,hycI,b2717,2842573.0,2843043.0,reverse
RDBECOLIGNC04263,pphB,b2734,2859760.0,2860416.0,forward
RDBECOLIGNC04264,ygbI,b2735,2860467.0,2861234.0,reverse
RDBECOLIGNC04265,ygbJ,b2736,2861430.0,2862338.0,forward
RDBECOLIGNC04266,ygbK,b2737,2862335.0,2863501.0,forward
RDBECOLIGNC04267,ygbL,b2738,2863593.0,2864231.0,forward
RDBECOLIGNC04268,ygbM,b2739,2864236.0,2865012.0,forward
RDBECOLIGNC04269,ygbN,b2740,2865101.0,2866465.0,forward
RDBECOLIGNC04270,truD,b2745,2870255.0,2871304.0,reverse
RDBECOLIGNC04271,ispD,b2747,2871780.0,2872490.0,reverse
RDBECOLIGNC04272,ftsB,b2748,2872509.0,2872820.0,reverse
RDBECOLIGNC04273,cas1,b2755,2878855.0,2879772.0,reverse
RDBECOLIGNC04274,casE,b2756,2879788.0,2880387.0,reverse
RDBECOLIGNC04275,casD,b2757,2880374.0,2881048.0,reverse
RDBECOLIGNC04276,casC,b2758,2881051.0,2882142.0,reverse
RDBECOLIGNC04277,casB,b2759,2882155.0,2882637.0,reverse
RDBECOLIGNC04278,casA,b2760,2882630.0,2884138.0,reverse
RDBECOLIGNC04279,queD,b2765,2892214.0,2892579.0,forward
RDBECOLIGNC04280,ygcN,b2766,2892657.0,2893928.0,forward
RDBECOLIGNC04281,ygcO,b2767,2893919.0,2894179.0,forward
RDBECOLIGNC04282,ygcP,b2768,2894196.0,2894771.0,forward
RDBECOLIGNC04283,ygcQ,b2769,2894919.0,2895779.0,reverse
RDBECOLIGNC04284,ygcR,b2770,2895776.0,2896555.0,reverse
RDBECOLIGNC04285,ygcS,b2771,2896533.0,2897870.0,reverse
RDBECOLIGNC04286,ygcU,b4463,2897964.0,2899418.0,reverse
RDBECOLIGNC04287,ygcW,b2774,2899488.0,2900273.0,reverse
RDBECOLIGNC04288,ygcE,b2776,2901896.0,2903374.0,forward
RDBECOLIGNC04289,queE,b2777,2904747.0,2905418.0,reverse
RDBECOLIGNC04290,ygcG,b2778,2905711.0,2906583.0,forward
RDBECOLIGNC04291,gudD,b2787,2918045.0,2919385.0,reverse
RDBECOLIGNC04292,gudX,b2788,2919406.0,2920746.0,reverse
RDBECOLIGNC04293,gudP,b2789,2920748.0,2922100.0,reverse
RDBECOLIGNC04294,yqcA,b2790,2922535.0,2922984.0,reverse
RDBECOLIGNC04295,truC,b2791,2923002.0,2923784.0,reverse
RDBECOLIGNC04296,yqcC,b2792,2923784.0,2924113.0,reverse
RDBECOLIGNC04297,syd,b2793,2924735.0,2925280.0,reverse
RDBECOLIGNC04298,queF,b2794,2925348.0,2926196.0,forward
RDBECOLIGNC04299,ygdI,b2809,2942918.0,2943145.0,reverse
RDBECOLIGNC04300,csdA,b2810,2943337.0,2944542.0,forward
RDBECOLIGNC04301,csdE,b2811,2944542.0,2944985.0,forward
RDBECOLIGNC04302,tcdA,b2812,2945036.0,2945842.0,reverse
RDBECOLIGNC04303,mltA,b2813,2946081.0,2947178.0,reverse
RDBECOLIGNC04304,amiC,b2817,2947757.0,2949010.0,reverse
RDBECOLIGNC04305,rppH,b2830,2968447.0,2968977.0,reverse
RDBECOLIGNC04306,ygdQ,b2832,2970420.0,2971133.0,forward
RDBECOLIGNC04307,ygdR,b2833,2971271.0,2971489.0,forward
RDBECOLIGNC04308,tas,b2834,2971597.0,2972637.0,forward
RDBECOLIGNC04309,kduI,b2843,2983288.0,2984124.0,reverse
RDBECOLIGNC04310,yqeF,b2844,2984411.0,2985592.0,reverse
RDBECOLIGNC04311,yqeG,b2845,2985847.0,2987076.0,forward
RDBECOLIGNC04312,yqeH,b2846,2987536.0,2988168.0,forward
RDBECOLIGNC04313,yqeI,b2847,2988502.0,2989311.0,forward
RDBECOLIGNC04314,yqeJ,b2848,2989304.0,2989786.0,forward
RDBECOLIGNC04315,yqeK,b2849,2989935.0,2990360.0,reverse
RDBECOLIGNC04316,ygeF,b2850,2990554.0,2991043.0,forward
RDBECOLIGNC04317,ygeG,b2851,2991268.0,2991759.0,forward
RDBECOLIGNC04318,ygeH,b2852,2992094.0,2993470.0,forward
RDBECOLIGNC04319,ygeI,b2853,2993638.0,2993856.0,forward
RDBECOLIGNC04320,pbl,b2854,2993939.0,2994441.0,forward
RDBECOLIGNC04321,ygeK,b2855,2994460.0,2994903.0,reverse
RDBECOLIGNC04322,ygeL,b2856,2994937.0,2995092.0,reverse
RDBECOLIGNC04323,ygeN,b2858,2995314.0,2996020.0,reverse
RDBECOLIGNC04324,ygeO,b2859,2995962.0,2996360.0,reverse
RDBECOLIGNC04325,insD4,b2860,2996372.0,2997277.0,reverse
RDBECOLIGNC04326,insC4,b2861,2997235.0,2997600.0,reverse
RDBECOLIGNC04327,ygeP,b2862,2997689.0,2997988.0,reverse
RDBECOLIGNC04328,ygeQ,b2863,2998034.0,2998828.0,reverse
RDBECOLIGNC04329,actS,b2865,2999136.0,2999891.0,reverse
RDBECOLIGNC04330,xdhA,b2866,3000345.0,3002603.0,forward
RDBECOLIGNC04331,xdhB,b2867,3002614.0,3003492.0,forward
RDBECOLIGNC04332,xdhC,b2868,3003489.0,3003968.0,forward
RDBECOLIGNC04333,ygeV,b2869,3004008.0,3005786.0,reverse
RDBECOLIGNC04334,ygeW,b2870,3006262.0,3007452.0,forward
RDBECOLIGNC04335,ygeX,b2871,3007510.0,3008706.0,forward
RDBECOLIGNC04336,ygeY,b2872,3008764.0,3009975.0,forward
RDBECOLIGNC04337,hyuA,b2873,3010028.0,3011413.0,forward
RDBECOLIGNC04338,yqeA,b2874,3011461.0,3012393.0,forward
RDBECOLIGNC04339,yqeB,b2875,3012614.0,3014239.0,reverse
RDBECOLIGNC04340,yqeC,b2876,3014287.0,3015057.0,reverse
RDBECOLIGNC04341,mocA,b2877,3015160.0,3015738.0,forward
RDBECOLIGNC04342,ygfK,b2878,3016060.0,3019158.0,forward
RDBECOLIGNC04343,ssnA,b2879,3019161.0,3020489.0,forward
RDBECOLIGNC04344,ygfM,b2880,3020540.0,3021319.0,forward
RDBECOLIGNC04345,xdhD,b2881,3021316.0,3024186.0,forward
RDBECOLIGNC04346,xanQ,b2882,3024351.0,3025751.0,forward
RDBECOLIGNC04347,guaD,b2883,3025766.0,3027085.0,forward
RDBECOLIGNC04348,ghxQ,b4464,3027121.0,3028488.0,forward
RDBECOLIGNC04349,ygfS,b2886,3028524.0,3029012.0,reverse
RDBECOLIGNC04350,ygfT,b2887,3029012.0,3030931.0,reverse
RDBECOLIGNC04351,uacT,b2888,3031367.0,3032815.0,forward
RDBECOLIGNC04352,idi,b2889,3033065.0,3033613.0,forward
RDBECOLIGNC04353,ygfX,b2896,3040416.0,3040823.0,reverse
RDBECOLIGNC04354,sdhE,b2897,3040804.0,3041070.0,reverse
RDBECOLIGNC04355,ygfZ,b2898,3041313.0,3042293.0,forward
RDBECOLIGNC04356,trhA,b2899,3042489.0,3043148.0,reverse
RDBECOLIGNC04357,yqfB,b2900,3043312.0,3043623.0,reverse
RDBECOLIGNC04358,ygfF,b2902,3045158.0,3045901.0,reverse
RDBECOLIGNC04359,yqfE,b2915,3059381.0,3059611.0,reverse
RDBECOLIGNC04360,scpB,b2919,3063993.0,3064778.0,forward
RDBECOLIGNC04361,scpC,b2920,3064802.0,3066280.0,forward
RDBECOLIGNC04362,srsR,b2921,3066277.0,3067173.0,reverse
RDBECOLIGNC04363,yggP,b4465,3076179.0,3077456.0,reverse
RDBECOLIGNC04364,yqgB,b2939,3085920.0,3086051.0,reverse
RDBECOLIGNC04365,yqgC,b2940,3086187.0,3086402.0,forward
RDBECOLIGNC04366,yqgD,b2941,3086399.0,3086650.0,reverse
RDBECOLIGNC04367,yqgE,b2948,3092937.0,3093500.0,forward
RDBECOLIGNC04368,yqgF,b2949,3093500.0,3093916.0,forward
RDBECOLIGNC04369,yggR,b2950,3094100.0,3095080.0,reverse
RDBECOLIGNC04370,yggS,b2951,3095098.0,3095802.0,forward
RDBECOLIGNC04371,yggT,b2952,3095820.0,3096386.0,forward
RDBECOLIGNC04372,yggU,b2953,3096383.0,3096673.0,forward
RDBECOLIGNC04373,rdgB,b2954,3096681.0,3097274.0,forward
RDBECOLIGNC04374,hemW,b2955,3097267.0,3098403.0,forward
RDBECOLIGNC04375,yggX,b2962,3104093.0,3104368.0,forward
RDBECOLIGNC04376,mltC,b2963,3104433.0,3105512.0,forward
RDBECOLIGNC04377,yqgA,b2966,3109553.0,3110260.0,forward
RDBECOLIGNC04378,yghD,b2968,3110590.0,3111126.0,reverse
RDBECOLIGNC04379,yghE,b2969,3111128.0,3111988.0,reverse
RDBECOLIGNC04380,yghF,b2970,3112054.0,3113049.0,reverse
RDBECOLIGNC04381,yghG,b2971,3113067.0,3113477.0,reverse
RDBECOLIGNC04382,pppA,b2972,3113543.0,3114352.0,reverse
RDBECOLIGNC04383,yghJ,b4466,3114550.0,3119112.0,reverse
RDBECOLIGNC04384,glcA,b2975,3119597.0,3121279.0,reverse
RDBECOLIGNC04385,glcG,b2977,3123827.0,3124231.0,reverse
RDBECOLIGNC04386,glcE,b4468,3125470.0,3126522.0,reverse
RDBECOLIGNC04387,glcD,b2979,3126522.0,3128021.0,reverse
RDBECOLIGNC04388,glcC,b2980,3128272.0,3129036.0,forward
RDBECOLIGNC04389,yghO,b2981,3129043.0,3130215.0,reverse
RDBECOLIGNC04390,insH9,b2982,3130214.0,3131194.0,forward
RDBECOLIGNC04391,yghQ,b2983,3131341.0,3132408.0,reverse
RDBECOLIGNC04392,yghR,b2984,3132454.0,3133212.0,reverse
RDBECOLIGNC04393,yghS,b2985,3133244.0,3133957.0,reverse
RDBECOLIGNC04394,yghT,b2986,3134131.0,3134823.0,forward
RDBECOLIGNC04395,yghU,b2989,3138727.0,3139593.0,forward
RDBECOLIGNC04396,hybO,b2997,3145143.0,3146261.0,reverse
RDBECOLIGNC04397,yghW,b2998,3146450.0,3146737.0,reverse
RDBECOLIGNC04398,yghX,b4658,3146856.0,3147691.0,reverse
RDBECOLIGNC04399,gpr,b3001,3147897.0,3148937.0,forward
RDBECOLIGNC04400,yqhA,b3002,3148977.0,3149471.0,reverse
RDBECOLIGNC04401,G7561,b3004,3150722.0,3150967.0,forward
RDBECOLIGNC04402,G7562,b3007,3151977.0,3152132.0,reverse
RDBECOLIGNC04403,yqhC,b3010,3154262.0,3155218.0,reverse
RDBECOLIGNC04404,yqhD,b3011,3155355.0,3156518.0,forward
RDBECOLIGNC04405,dkgA,b3012,3156623.0,3157450.0,forward
RDBECOLIGNC04406,yqhG,b3013,3157650.0,3158576.0,forward
RDBECOLIGNC04407,yqhH,b3014,3158627.0,3158884.0,forward
RDBECOLIGNC04408,ygiQ,b4469,3158927.0,3161146.0,reverse
RDBECOLIGNC04409,ygiS,b3020,3166111.0,3167718.0,reverse
RDBECOLIGNC04410,mqsA,b3021,3167851.0,3168246.0,reverse
RDBECOLIGNC04411,mqsR,b3022,3168248.0,3168544.0,reverse
RDBECOLIGNC04412,ygiV,b3023,3168749.0,3169231.0,reverse
RDBECOLIGNC04413,ygiW,b3024,3169284.0,3169676.0,reverse
RDBECOLIGNC04414,qseB,b3025,3169828.0,3170487.0,forward
RDBECOLIGNC04415,ygiZ,b3027,3171879.0,3172211.0,reverse
RDBECOLIGNC04416,yqiA,b3031,3175425.0,3176006.0,reverse
RDBECOLIGNC04417,cpdA,b3032,3176006.0,3176833.0,reverse
RDBECOLIGNC04418,yqiB,b3033,3176858.0,3177280.0,reverse
RDBECOLIGNC04419,ubiK,b3042,3184840.0,3185130.0,forward
RDBECOLIGNC04420,insC5,b3044,3186187.0,3186552.0,forward
RDBECOLIGNC04421,insD5,b3045,3186510.0,3187415.0,forward
RDBECOLIGNC04422,yqiG,b3046,3186025.0,3189865.0,forward
RDBECOLIGNC04423,yqiH,b3047,3189881.0,3190630.0,forward
RDBECOLIGNC04424,yqiI,b3048,3190632.0,3191696.0,forward
RDBECOLIGNC04425,yqiJ,b3050,3192208.0,3192837.0,forward
RDBECOLIGNC04426,yqiK,b3051,3192864.0,3194525.0,forward
RDBECOLIGNC04427,hldE,b3052,3195320.0,3196753.0,reverse
RDBECOLIGNC04428,nfeF,b3070,3215727.0,3216491.0,reverse
RDBECOLIGNC04429,nfeR,b3071,3216779.0,3217402.0,forward
RDBECOLIGNC04430,aer,b3072,3217556.0,3219076.0,reverse
RDBECOLIGNC04431,patA,b3073,3219494.0,3220873.0,forward
RDBECOLIGNC04432,ygjH,b3074,3220915.0,3221247.0,reverse
RDBECOLIGNC04433,ygjJ,b3079,3227801.0,3228871.0,forward
RDBECOLIGNC04434,ygjK,b3080,3228888.0,3231239.0,forward
RDBECOLIGNC04435,higA,b3082,3233728.0,3234144.0,reverse
RDBECOLIGNC04436,higB,b3083,3234141.0,3234455.0,reverse
RDBECOLIGNC04437,rlmG,b3084,3234739.0,3235875.0,reverse
RDBECOLIGNC04438,ygjP,b3085,3235960.0,3236463.0,forward
RDBECOLIGNC04439,ygjQ,b3086,3236540.0,3237232.0,forward
RDBECOLIGNC04440,ygjR,b3087,3237311.0,3238297.0,forward
RDBECOLIGNC04441,alx,b3088,3238580.0,3239545.0,forward
RDBECOLIGNC04442,ygjV,b3090,3241193.0,3241744.0,reverse
RDBECOLIGNC04443,yqjA,b3095,3247773.0,3248435.0,forward
RDBECOLIGNC04444,mzrA,b3096,3248439.0,3248822.0,forward
RDBECOLIGNC04445,yqjC,b3097,3248969.0,3249337.0,forward
RDBECOLIGNC04446,yqjD,b3098,3249375.0,3249680.0,forward
RDBECOLIGNC04447,yqjE,b3099,3249683.0,3250087.0,forward
RDBECOLIGNC04448,yqjK,b3100,3250077.0,3250376.0,forward
RDBECOLIGNC04449,yqjF,b3101,3250562.0,3250954.0,forward
RDBECOLIGNC04450,yqjG,b3102,3251024.0,3252010.0,forward
RDBECOLIGNC04451,yhaH,b3103,3252304.0,3252669.0,forward
RDBECOLIGNC04452,yhaI,b3104,3252911.0,3253267.0,forward
RDBECOLIGNC04453,yhaJ,b3105,3253318.0,3254214.0,reverse
RDBECOLIGNC04454,yhaK,b3106,3254319.0,3255020.0,forward
RDBECOLIGNC04455,yhaL,b3107,3255043.0,3255207.0,forward
RDBECOLIGNC04456,cyuA,b4470,3255341.0,3256651.0,reverse
RDBECOLIGNC04457,tdcG,b4471,3258285.0,3259649.0,reverse
RDBECOLIGNC04458,tdcF,b3113,3259721.0,3260110.0,reverse
RDBECOLIGNC04459,tdcE,b3114,3260124.0,3262418.0,reverse
RDBECOLIGNC04460,yhaV,b3130,3277337.0,3277801.0,forward
RDBECOLIGNC04461,agaR,b3131,3277856.0,3278665.0,reverse
RDBECOLIGNC04462,kbaZ,b3132,3278914.0,3280194.0,forward
RDBECOLIGNC04463,agaV,b3133,3280217.0,3280690.0,forward
RDBECOLIGNC04464,agaW,b3134,3280701.0,3281102.0,forward
RDBECOLIGNC04465,agaS,b3136,3281976.0,3283130.0,forward
RDBECOLIGNC04466,agaD,b3140,3285478.0,3286269.0,forward
RDBECOLIGNC04467,agaI,b3141,3286270.0,3287025.0,forward
RDBECOLIGNC04468,yraH,b3142,3287426.0,3288010.0,forward
RDBECOLIGNC04469,yraI,b3143,3288090.0,3288785.0,forward
RDBECOLIGNC04470,yraJ,b3144,3288814.0,3291330.0,forward
RDBECOLIGNC04471,yraK,b3145,3291341.0,3292432.0,forward
RDBECOLIGNC04472,rsmI,b3146,3292475.0,3293335.0,reverse
RDBECOLIGNC04473,lpoA,b3147,3293400.0,3295436.0,forward
RDBECOLIGNC04474,yraN,b3148,3295394.0,3295789.0,forward
RDBECOLIGNC04475,dolP,b3150,3296409.0,3296984.0,forward
RDBECOLIGNC04476,yraQ,b3151,3297098.0,3298138.0,reverse
RDBECOLIGNC04477,yraR,b3152,3298211.0,3298846.0,reverse
RDBECOLIGNC04478,yhbO,b3153,3298974.0,3299492.0,forward
RDBECOLIGNC04479,yhbP,b3154,3299472.0,3299915.0,reverse
RDBECOLIGNC04480,yhbQ,b3155,3299966.0,3300268.0,forward
RDBECOLIGNC04481,yhbS,b3156,3300255.0,3300758.0,reverse
RDBECOLIGNC04482,ubiT,b3157,3300752.0,3301276.0,reverse
RDBECOLIGNC04483,ubiU,b3158,3301485.0,3302480.0,forward
RDBECOLIGNC04484,ubiV,b3159,3302489.0,3303367.0,forward
RDBECOLIGNC04485,yhbW,b3160,3303448.0,3304455.0,forward
RDBECOLIGNC04486,yhbX,b3173,3319988.0,3321613.0,reverse
RDBECOLIGNC04487,obgE,b3183,3330582.0,3331754.0,reverse
RDBECOLIGNC04488,ibaG,b3190,3336549.0,3336803.0,reverse
RDBECOLIGNC04489,mlaB,b3191,3336963.0,3337256.0,reverse
RDBECOLIGNC04490,mlaC,b3192,3337256.0,3337891.0,reverse
RDBECOLIGNC04491,kdsD,b3197,3341266.0,3342252.0,forward
RDBECOLIGNC04492,kdsC,b3198,3342273.0,3342839.0,forward
RDBECOLIGNC04493,lptC,b3199,3342836.0,3343411.0,forward
RDBECOLIGNC04494,lptA,b3200,3343380.0,3343937.0,forward
RDBECOLIGNC04495,yrbL,b3207,3348452.0,3349084.0,forward
RDBECOLIGNC04496,mtgA,b3208,3349081.0,3349809.0,reverse
RDBECOLIGNC04497,yhcC,b3211,3353121.0,3354050.0,reverse
RDBECOLIGNC04498,yhcD,b3216,3362807.0,3365188.0,forward
RDBECOLIGNC04499,yhcE,b4569,3365185.0,3366929.0,forward
RDBECOLIGNC04500,insH10,b3218,3365702.0,3366682.0,reverse
RDBECOLIGNC04501,yhcF,b3219,3366926.0,3367642.0,forward
RDBECOLIGNC04502,yhcG,b3220,3367827.0,3368954.0,forward
RDBECOLIGNC04503,nanQ,b3221,3369014.0,3369478.0,reverse
RDBECOLIGNC04504,nanK,b3222,3369475.0,3370350.0,reverse
RDBECOLIGNC04505,nanE,b3223,3370347.0,3371036.0,reverse
RDBECOLIGNC04506,nanR,b3226,3373698.0,3374489.0,reverse
RDBECOLIGNC04507,dcuD,b3227,3374869.0,3376236.0,forward
RDBECOLIGNC04508,zapE,b3232,3378870.0,3379997.0,reverse
RDBECOLIGNC04509,yhcB,b3233,3380191.0,3380589.0,forward
RDBECOLIGNC04510,degQ,b3234,3380743.0,3382110.0,forward
RDBECOLIGNC04511,yhcN,b3238,3385538.0,3385801.0,forward
RDBECOLIGNC04512,yhcO,b3239,3385857.0,3386129.0,reverse
RDBECOLIGNC04513,aaeB,b3240,3386221.0,3388188.0,reverse
RDBECOLIGNC04514,aaeA,b3241,3388194.0,3389126.0,reverse
RDBECOLIGNC04515,aaeX,b3242,3389134.0,3389337.0,reverse
RDBECOLIGNC04516,aaeR,b3243,3389520.0,3390449.0,forward
RDBECOLIGNC04517,tldD,b3244,3390583.0,3392028.0,reverse
RDBECOLIGNC04518,yhdP,b4472,3392458.0,3396258.0,reverse
RDBECOLIGNC04519,b3254,b3254,3404516.0,3404617.0,reverse
RDBECOLIGNC04520,yhdT,b3257,3407375.0,3407617.0,forward
RDBECOLIGNC04521,yhdU,b3263,3412621.0,3412800.0,forward
RDBECOLIGNC04522,yhdV,b3267,3418390.0,3418611.0,forward
RDBECOLIGNC04523,yrdA,b3279,3429236.0,3429790.0,forward
RDBECOLIGNC04524,yrdB,b3280,3429766.0,3430023.0,reverse
RDBECOLIGNC04525,tsaC,b3282,3430843.0,3431415.0,reverse
RDBECOLIGNC04526,yrdD,b3283,3431420.0,3431962.0,reverse
RDBECOLIGNC04527,gspA,b3323,3453929.0,3455398.0,reverse
RDBECOLIGNC04528,gspC,b3324,3455578.0,3456393.0,forward
RDBECOLIGNC04529,gspD,b3325,3456377.0,3458329.0,forward
RDBECOLIGNC04530,gspE,b3326,3458339.0,3459820.0,forward
RDBECOLIGNC04531,gspF,b3327,3459817.0,3461013.0,forward
RDBECOLIGNC04532,gspG,b3328,3461023.0,3461460.0,forward
RDBECOLIGNC04533,gspH,b3329,3461468.0,3461977.0,forward
RDBECOLIGNC04534,gspI,b3330,3461974.0,3462351.0,forward
RDBECOLIGNC04535,gspJ,b3331,3462344.0,3462931.0,forward
RDBECOLIGNC04536,gspK,b3332,3462924.0,3463907.0,forward
RDBECOLIGNC04537,gspL,b3333,3463922.0,3465085.0,forward
RDBECOLIGNC04538,tusB,b3343,3474678.0,3474965.0,reverse
RDBECOLIGNC04539,tusC,b3344,3474973.0,3475332.0,reverse
RDBECOLIGNC04540,tusD,b3345,3475332.0,3475718.0,reverse
RDBECOLIGNC04541,yheO,b3346,3475718.0,3476440.0,reverse
RDBECOLIGNC04542,fkpA,b3347,3476607.0,3477419.0,reverse
RDBECOLIGNC04543,kefG,b3351,3480607.0,3481161.0,reverse
RDBECOLIGNC04544,yheT,b3353,3483202.0,3484224.0,forward
RDBECOLIGNC04545,yheU,b3354,3484218.0,3484436.0,forward
RDBECOLIGNC04546,yhfK,b3358,3486791.0,3488893.0,forward
RDBECOLIGNC04547,yhfL,b3369,3499448.0,3499615.0,forward
RDBECOLIGNC04548,frlB,b3371,3501268.0,3502290.0,forward
RDBECOLIGNC04549,frlC,b4474,3502340.0,3503170.0,forward
RDBECOLIGNC04550,frlD,b3374,3503167.0,3503952.0,forward
RDBECOLIGNC04551,frlR,b3375,3504052.0,3504783.0,forward
RDBECOLIGNC04552,yhfS,b3376,3504935.0,3506020.0,reverse
RDBECOLIGNC04553,yhfT,b3377,3506032.0,3507336.0,reverse
RDBECOLIGNC04554,yhfU,b3378,3507348.0,3507701.0,reverse
RDBECOLIGNC04555,php,b3379,3507712.0,3508590.0,reverse
RDBECOLIGNC04556,yhfW,b3380,3508587.0,3509813.0,reverse
RDBECOLIGNC04557,yhfX,b3381,3509813.0,3510976.0,reverse
RDBECOLIGNC04558,yhfY,b3382,3511060.0,3511422.0,reverse
RDBECOLIGNC04559,yhfZ,b3383,3511439.0,3512344.0,reverse
RDBECOLIGNC04560,hofP,b3392,3520615.0,3521019.0,reverse
RDBECOLIGNC04561,hofO,b3393,3521009.0,3521449.0,reverse
RDBECOLIGNC04562,hofN,b3394,3521433.0,3521972.0,reverse
RDBECOLIGNC04563,hofM,b3395,3521972.0,3522751.0,reverse
RDBECOLIGNC04564,nudE,b3397,3525589.0,3526149.0,reverse
RDBECOLIGNC04565,igaA,b3398,3526469.0,3528604.0,forward
RDBECOLIGNC04566,yrfG,b3399,3528669.0,3529337.0,forward
RDBECOLIGNC04567,hslR,b3400,3529348.0,3529749.0,forward
RDBECOLIGNC04568,hslO,b3401,3529774.0,3530652.0,forward
RDBECOLIGNC04569,yhgE,b3402,3530715.0,3532439.0,reverse
RDBECOLIGNC04570,yhgF,b3407,3537385.0,3539706.0,forward
RDBECOLIGNC04571,yhgH,b3413,3544882.0,3545565.0,forward
RDBECOLIGNC04572,nfuA,b3414,3545624.0,3546199.0,forward
RDBECOLIGNC04573,rtcA,b4475,3555833.0,3556849.0,reverse
RDBECOLIGNC04574,rtcB,b3421,3556853.0,3558079.0,reverse
RDBECOLIGNC04575,yzgL,b3427,3563724.0,3564005.0,reverse
RDBECOLIGNC04576,yhgN,b3434,3575071.0,3575664.0,forward
RDBECOLIGNC04577,yhhW,b3439,3578950.0,3579645.0,reverse
RDBECOLIGNC04578,yhhX,b3440,3579768.0,3580805.0,reverse
RDBECOLIGNC04579,yhhY,b3441,3581138.0,3581626.0,forward
RDBECOLIGNC04580,yhhZ,b3442,3581863.0,3583041.0,forward
RDBECOLIGNC04581,yrhA,b3443,3583038.0,3584309.0,forward
RDBECOLIGNC04582,insA6,b3444,3583483.0,3583758.0,forward
RDBECOLIGNC04583,insB6,b3445,3583677.0,3584180.0,forward
RDBECOLIGNC04584,yrhB,b3446,3584759.0,3585043.0,forward
RDBECOLIGNC04585,dcrB,b3472,3609955.0,3610512.0,forward
RDBECOLIGNC04586,insH11,b3505,3652182.0,3653162.0,reverse
RDBECOLIGNC04587,insJ,b3557,3720680.0,3721201.0,forward
